Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
5080,5080,0,-2305373,-2108870,-2036324,-2127329,1
5081,5081,0,-2305373,-2115213,-2326222,-2127329,1
5082,5082,0,-2023672,-2115213,-2326222,-2133762,1
5083,5083,0,-2023672,-2096088,-2041313,-2133762,1
5084,5084,0,-2435694,-2096088,-2041313,-2114522,1
5085,5085,0,-2435694,-2090574,-2457237,-2114522,1
5086,5086,0,-2233190,-2090574,-2457237,-2108924,1
5087,5087,0,-2233190,-2137026,-2252467,-2108924,1
5088,5088,0,-2471660,-2137026,-2252467,-2155838,1
5089,5089,0,-2471660,-2125046,-2493595,-2155838,1
5090,5090,0,-2276350,-2125046,-2493595,-2143721,1
5091,5091,0,-2276350,-2163294,-2296596,-2143721,1
5092,5092,0,-2004726,-2163294,-2296596,-2182310,1
5093,5093,0,-2004726,-2156168,-2022422,-2182310,1
5094,5094,0,-1701551,-2156168,-2022422,-2175134,1
5095,5095,0,-1701551,-2146089,-1716377,-2175134,1
5096,5096,0,-2133324,-2146089,-1716377,-2164959,1
5097,5097,0,-2133324,-2133937,-2151877,-2164959,1
5098,5098,0,-2046246,-2133937,-2151877,-2152697,1
5099,5099,0,-2046246,-2145168,-2064428,-2152697,1
5100,5100,0,-1657261,-2145168,-2064428,-2164011,1
5101,5101,0,-1657261,-2138553,-1671283,-2164011,1
5102,5102,0,-2366815,-2138553,-1671283,-2157340,1
5103,5103,0,-2366815,-2118596,-2387919,-2157340,1
5104,5104,0,-1740277,-2118596,-2387919,-2137177,1
5105,5105,0,-1740277,-2117539,-1755719,-2137177,1
5106,5106,0,-2099185,-2117539,-1755719,-2136133,1
5107,5107,0,-2099185,-2095078,-2117214,-2136133,1
5108,5108,0,-1799691,-2095078,-2117214,-2113491,1
5109,5109,0,-1799691,-2109122,-1815639,-2113491,1
5110,5110,0,-2300139,-2109122,-1815639,-2127656,1
5111,5111,0,-2300139,-2105872,-2320425,-2127656,1
5112,5112,0,-2672593,-2105872,-2320425,-2124390,1
5113,5113,0,-2672593,-2111696,-2696484,-2124390,1
5114,5114,0,-2823550,-2111696,-2696484,-2130276,1
5115,5115,0,-2823550,-2134981,-2848563,-2130276,1
5116,5116,0,-2647373,-2134981,-2848563,-2153790,1
5117,5117,0,-2647373,-2164692,-2671338,-2153790,1
5118,5118,0,-2202565,-2164692,-2671338,-2183782,1
5119,5119,0,-2202565,-2179305,-2222200,-2183782,1
5120,5120,0,-2373206,-2179305,-2222200,-2198551,1
5121,5121,0,-2373206,-2188480,-2394783,-2198551,1
5122,5122,0,-1764473,-2188480,-2394783,-2207808,1
5123,5123,0,-1764473,-2191858,-1780079,-2207808,1
5124,5124,0,-2625381,-2191858,-1780079,-2211223,1
5125,5125,0,-2625381,-2178949,-2648737,-2211223,1
5126,5126,0,-3140731,-2178949,-2648737,-2198212,1
5127,5127,0,-3140731,-2188396,-3168838,-2198212,1
5128,5128,0,-2676494,-2188396,-3168838,-2207750,1
5129,5129,0,-2676494,-2233596,-2700743,-2207750,1
5130,5130,0,-2303586,-2233596,-2700743,-2253389,1
5131,5131,0,-2303586,-2243798,-2324176,-2253389,1
5132,5132,0,-2277494,-2243798,-2324176,-2263706,1
5133,5133,0,-2277494,-2245154,-2297700,-2263706,1
5134,5134,0,-1647096,-2245154,-2297700,-2265080,1
5135,5135,0,-1647096,-2258739,-1661747,-2265080,1
5136,5136,0,-1410996,-2258739,-1661747,-2278790,1
5137,5137,0,-1410996,-2256027,-1422601,-2278790,1
5138,5138,0,-1934792,-2256027,-1422601,-2276069,1
5139,5139,0,-1934792,-2220052,-1951429,-2276069,1
5140,5140,0,-2589234,-2220052,-1951429,-2239748,1
5141,5141,0,-2589234,-2214501,-2611885,-2239748,1
5142,5142,0,-1845478,-2214501,-2611885,-2234120,1
5143,5143,0,-1845478,-2260918,-1862619,-2234120,1
5144,5144,0,-1546660,-2260918,-1862619,-2280966,1
5145,5145,0,-1546660,-2234953,-1559529,-2280966,1
5146,5146,0,-2708390,-2234953,-1559529,-2254804,1
5147,5147,0,-2708390,-2225310,-2732848,-2254804,1
5148,5148,0,-2054169,-2225310,-2732848,-2245033,1
5149,5149,0,-2054169,-2255651,-2071998,-2245033,1
5150,5150,0,-2005618,-2255651,-2071998,-2275694,1
5151,5151,0,-2005618,-2268325,-2022853,-2275694,1
5152,5152,0,-2421732,-2268325,-2022853,-2288462,1
5153,5153,0,-2421732,-2253657,-2443357,-2288462,1
5154,5154,0,-1740089,-2253657,-2443357,-2273642,1
5155,5155,0,-1740089,-2241163,-1755773,-2273642,1
5156,5156,0,-3158812,-2241163,-1755773,-2261035,1
5157,5157,0,-3158812,-2187201,-3186554,-2261035,1
5158,5158,0,-2805957,-2187201,-3186554,-2206609,1
5159,5159,0,-2805957,-2212673,-2832900,-2206609,1
5160,5160,0,4186081,-2212673,-2832900,-2232269,1
5161,5161,0,4186081,-2242725,4224996,-2232269,1
5162,5162,0,4506649,-2242725,4224996,-2262685,1
5163,5163,0,4506649,-1916042,4550818,-2262685,1
5164,5164,0,3965722,-1916042,4550818,-1932989,1
5165,5165,0,3965722,-1603710,4004400,-1932989,1
5166,5166,0,4349070,-1603710,4004400,-1617680,1
5167,5167,0,4349070,-1275443,4391659,-1617680,1
5168,5168,0,4434614,-1275443,4391659,-1286323,1
5169,5169,0,4434614,-902415,4477787,-1286323,1
5170,5170,0,4042703,-902415,4477787,-909775,1
5171,5171,0,4042703,-548249,4082604,-909775,1
5172,5172,0,4508407,-548249,4082604,-552250,1
5173,5173,0,4508407,-232174,4551483,-552250,1
5174,5174,0,5221046,-232174,4551483,-233163,1
5175,5175,0,5221046,105796,5271390,-233163,1
5176,5176,0,4646446,105796,5271390,107959,1
5177,5177,0,4646446,447861,4691377,107959,1
5178,5178,0,4246017,447861,4691377,453262,1
5179,5179,0,4246017,749550,4287559,453262,1
5180,5180,0,4237032,749550,4287559,757766,1
5181,5181,0,4237032,1057384,4278316,757766,1
5182,5182,0,4956279,1057384,4278316,1068497,1
5183,5183,0,4956279,1397364,5004532,1068497,1
5184,5184,0,4147102,1397364,5004532,1411661,1
5185,5185,0,4147102,1736123,4187931,1411661,1
5186,5186,0,4940657,1736123,4187931,1753678,1
5187,5187,0,4940657,2019699,4988461,1753678,1
5188,5188,0,4728939,2019699,4988461,2039928,1
5189,5189,0,4728939,2400658,4774637,2039928,1
5190,5190,0,5013415,2400658,4774637,2424486,1
5191,5191,0,5013415,2738488,5061983,2424486,1
5192,5192,0,4807048,2738488,5061983,2765480,1
5193,5193,0,4807048,3088069,4853526,2765480,1
5194,5194,0,4991382,3088069,4853526,3118338,1
5195,5195,0,4991382,3448096,5039795,3118338,1
5196,5196,0,4853914,3448096,5039795,3481757,1
5197,5197,0,4853914,3783355,4901176,3481757,1
5198,5198,0,4719915,3783355,4901176,3820208,1
5199,5199,0,4719915,4182426,4766113,3820208,1
5200,5200,0,4853325,4182426,4766113,4223015,1
5201,5201,0,4853325,4557250,4899925,4223015,1
5202,5202,0,4966710,4557250,4899925,4601482,1
5203,5203,0,4966710,4590482,5014885,4601482,1
5204,5204,0,4436148,4590482,5014885,4635096,1
5205,5205,0,4436148,4613395,4479672,4635096,1
5206,5206,0,4885914,4613395,4479672,4658209,1
5207,5207,0,4885914,4636824,4932789,4658209,1
5208,5208,0,4847863,4636824,4932789,4681880,1
5209,5209,0,4847863,4663562,4895313,4681880,1
5210,5210,0,4493109,4663562,4895313,4708831,1
5211,5211,0,4493109,4684143,4536606,4708831,1
5212,5212,0,4774303,4684143,4536606,4729625,1
5213,5213,0,4774303,4706576,4820831,4729625,1
5214,5214,0,4908421,4706576,4820831,4752237,1
5215,5215,0,4908421,4719819,4956360,4752237,1
5216,5216,0,4888870,4719819,4956360,4765652,1
5217,5217,0,4888870,4704248,4936358,4765652,1
5218,5218,0,4915221,4704248,4936358,4749962,1
5219,5219,0,4915221,4716322,4962794,4749962,1
5220,5220,0,4932645,4716322,4962794,4762163,1
5221,5221,0,4932645,4749652,4980196,4762163,1
5222,5222,0,4872923,4749652,4980196,4795793,1
5223,5223,0,4872923,4784297,4920638,4795793,1
5224,5224,0,4897097,4784297,4920638,4830750,1
5225,5225,0,4897097,4780145,4944531,4830750,1
5226,5226,0,4899699,4780145,4944531,4826571,1
5227,5227,0,4899699,4817498,4947686,4826571,1
5228,5228,0,4925264,4817498,4947686,4864253,1
5229,5229,0,4925264,4815458,4973084,4864253,1
5230,5230,0,4582377,4815458,4973084,4862223,1
5231,5231,0,4582377,4825236,4627030,4862223,1
5232,5232,0,3983293,4825236,4627030,4872106,1
5233,5233,0,3983293,4803769,4022614,4872106,1
5234,5234,0,4831459,4803769,4022614,4850444,1
5235,5235,0,4831459,4762742,4878456,4850444,1
5236,5236,0,4926487,4762742,4878456,4809060,1
5237,5237,0,4926487,4754777,4974968,4809060,1
5238,5238,0,4855608,4754777,4974968,4801025,1
5239,5239,0,4855608,4758391,4902974,4801025,1
5240,5240,0,4772653,4758391,4902974,4804700,1
5241,5241,0,4772653,4765149,4819228,4804700,1
5242,5242,0,4847206,4765149,4819228,4811516,1
5243,5243,0,4847206,4761132,4894120,4811516,1
5244,5244,0,4777980,4761132,4894120,4807497,1
5245,5245,0,4777980,4755180,4824272,4807497,1
5246,5246,0,4470636,4755180,4824272,4801483,1
5247,5247,0,4470636,4772205,4514209,4801483,1
5248,5248,0,4883406,4772205,4514209,4818645,1
5249,5249,0,4883406,4751522,4931152,4818645,1
5250,5250,0,4493442,4751522,4931152,4797798,1
5251,5251,0,4493442,4753292,4537595,4797798,1
5252,5252,0,4677132,4753292,4537595,4799583,1
5253,5253,0,4677132,4753309,4722623,4799583,1
5254,5254,0,4599269,4753309,4722623,4799632,1
5255,5255,0,4599269,4748469,4644079,4799632,1
5256,5256,0,4629082,4748469,4644079,4794741,1
5257,5257,0,4629082,4733072,4674091,4794741,1
5258,5258,0,4844983,4733072,4674091,4779188,1
5259,5259,0,4844983,4720133,4892183,4779188,1
5260,5260,0,4625722,4720133,4892183,4766126,1
5261,5261,0,4625722,4716635,4670785,4766126,1
5262,5262,0,4598037,4716635,4670785,4762609,1
5263,5263,0,4598037,4701349,4642874,4762609,1
5264,5264,0,4872319,4701349,4642874,4747199,1
5265,5265,0,4872319,4687658,4919355,4747199,1
5266,5266,0,4864909,4687658,4919355,4733365,1
5267,5267,0,4864909,4686424,4912625,4733365,1
5268,5268,0,4206323,4686424,4912625,4732111,1
5269,5269,0,4206323,4684691,4248022,4732111,1
5270,5270,0,4784197,4684691,4248022,4730365,1
5271,5271,0,4784197,4648885,4830684,4730365,1
5272,5272,0,4867369,4648885,4830684,4694253,1
5273,5273,0,4867369,4658936,4914899,4694253,1
5274,5274,0,4573733,4658936,4914899,4704396,1
5275,5275,0,4573733,4702967,4618324,4704396,1
5276,5276,0,4920753,4702967,4618324,4748836,1
5277,5277,0,4920753,4690131,4968487,4748836,1
5278,5278,0,4809890,4690131,4968487,4735881,1
5279,5279,0,4809890,4689846,4856860,4735881,1
5280,5280,0,4428918,4689846,4856860,4735558,1
5281,5281,0,4428918,4687569,4472488,4735558,1
5282,5282,0,4678514,4687569,4472488,4733261,1
5283,5283,0,4678514,4670449,4724033,4733261,1
5284,5284,0,4937447,4670449,4724033,4715992,1
5285,5285,0,4937447,4662048,4985012,4715992,1
5286,5286,0,4612879,4662048,4985012,4707521,1
5287,5287,0,4612879,4669990,4657873,4707521,1
5288,5288,0,4612352,4669990,4657873,4715526,1
5289,5289,0,4612352,4677074,4656620,4715526,1
5290,5290,0,4782243,4677074,4656620,4722681,1
5291,5291,0,4782243,4663574,4828991,4722681,1
5292,5292,0,4905717,4663574,4828991,4709008,1
5293,5293,0,4905717,4677958,4953604,4709008,1
5294,5294,0,4793963,4677958,4953604,4723521,1
5295,5295,0,4793963,4689343,4840672,4723521,1
5296,5296,0,4747697,4689343,4840672,4735025,1
5297,5297,0,4747697,4699039,4794131,4735025,1
5298,5298,0,4772216,4699039,4794131,4744816,1
5299,5299,0,4772216,4704947,4818653,4744816,1
5300,5300,0,4372611,4704947,4818653,4750795,1
5301,5301,0,4372611,4701323,4415745,4750795,1
5302,5302,0,4772127,4701323,4415745,4747133,1
5303,5303,0,4772127,4688717,4818479,4747133,1
5304,5304,0,4698512,4688717,4818479,4734431,1
5305,5305,0,4698512,4697387,4744016,4734431,1
5306,5306,0,4616283,4697387,4744016,4743177,1
5307,5307,0,4616283,4688731,4660966,4743177,1
5308,5308,0,4453363,4688731,4660966,4734444,1
5309,5309,0,4453363,4676348,4497409,4734444,1
5310,5310,0,4368593,4676348,4497409,4721910,1
5311,5311,0,4368593,4688652,4411543,4721910,1
5312,5312,0,4875077,4688652,4411543,4734331,1
5313,5313,0,4875077,4667953,4922430,4734331,1
5314,5314,0,4378725,4667953,4922430,4713456,1
5315,5315,0,4378725,4668337,4421311,4713456,1
5316,5316,0,4842914,4668337,4421311,4713831,1
5317,5317,0,4842914,4658624,4889804,4713831,1
5318,5318,0,4802285,4658624,4889804,4704019,1
5319,5319,0,4802285,4654748,4849328,4704019,1
5320,5320,0,4804446,4654748,4849328,4700100,1
5321,5321,0,4804446,4654369,4850958,4700100,1
5322,5322,0,4830204,4654369,4850958,4699725,1
5323,5323,0,4830204,4673072,4877300,4699725,1
5324,5324,0,4707948,4673072,4877300,4718574,1
5325,5325,0,4707948,4680627,4753691,4718574,1
5326,5326,0,4838740,4680627,4753691,4726208,1
5327,5327,0,4838740,4669197,4885462,4726208,1
5328,5328,0,4817214,4669197,4885462,4714687,1
5329,5329,0,4817214,4680446,4864271,4714687,1
5330,5330,0,4152026,4680446,4864271,4726022,1
5331,5331,0,4152026,4690649,4193076,4726022,1
5332,5332,0,4741152,4690649,4193076,4736364,1
5333,5333,0,4741152,4659261,4786813,4736364,1
5334,5334,0,4891405,4659261,4786813,4704692,1
5335,5335,0,4891405,4651065,4939216,4704692,1
5336,5336,0,4773069,4651065,4939216,4696385,1
5337,5337,0,4773069,4655918,4819380,4696385,1
5338,5338,0,4891816,4655918,4819380,4701293,1
5339,5339,0,4891816,4657182,4939526,4701293,1
5340,5340,0,4775067,4657182,4939526,4702551,1
5341,5341,0,4775067,4663138,4821554,4702551,1
5342,5342,0,4607621,4663138,4821554,4708571,1
5343,5343,0,4607621,4683182,4652667,4708571,1
5344,5344,0,4670300,4683182,4652667,4728782,1
5345,5345,0,4670300,4674989,4715352,4728782,1
5346,5346,0,4878030,4674989,4715352,4720524,1
5347,5347,0,4878030,4673584,4925904,4720524,1
5348,5348,0,4284413,4673584,4925904,4719096,1
5349,5349,0,4284413,4686620,4326300,4719096,1
5350,5350,0,4382248,4686620,4326300,4732291,1
5351,5351,0,4382248,4678206,4424767,4732291,1
5352,5352,0,4770128,4678206,4424767,4723769,1
5353,5353,0,4770128,4678886,4816484,4723769,1
5354,5354,0,4567295,4678886,4816484,4724428,1
5355,5355,0,4567295,4673659,4612463,4724428,1
5356,5356,0,4189097,4673659,4612463,4719151,1
5357,5357,0,4189097,4683051,4230191,4719151,1
5358,5358,0,4807326,4683051,4230191,4728671,1
5359,5359,0,4807326,4650487,4853988,4728671,1
5360,5360,0,4802790,4650487,4853988,4695820,1
5361,5361,0,4802790,4650739,4850332,4695820,1
5362,5362,0,4328682,4650739,4850332,4696052,1
5363,5363,0,4328682,4650656,4370885,4696052,1
5364,5364,0,4764873,4650656,4370885,4696021,1
5365,5365,0,4764873,4625678,4811587,4696021,1
5366,5366,0,4828677,4625678,4811587,4670799,1
5367,5367,0,4828677,4628513,4875836,4670799,1
5368,5368,0,4779332,4628513,4875836,4673682,1
5369,5369,0,4779332,4628012,4825312,4673682,1
5370,5370,0,4809858,4628012,4825312,4673203,1
5371,5371,0,4809858,4626125,4856380,4673203,1
5372,5372,0,4733820,4626125,4856380,4671262,1
5373,5373,0,4733820,4658888,4780272,4671262,1
5374,5374,0,4801517,4658888,4780272,4704298,1
5375,5375,0,4801517,4658523,4848635,4704298,1
5376,5376,0,4738939,4658523,4848635,4703972,1
5377,5377,0,4738939,4654046,4784972,4703972,1
5378,5378,0,4806493,4654046,4784972,4699461,1
5379,5379,0,4806493,4652346,4853219,4699461,1
5380,5380,0,4204841,4652346,4853219,4697747,1
5381,5381,0,4204841,4648097,4246290,4697747,1
5382,5382,0,4658119,4648097,4246290,4693449,1
5383,5383,0,4658119,4619697,4703067,4693449,1
5384,5384,0,4451532,4619697,4703067,4664798,1
5385,5385,0,4451532,4622212,4495192,4664798,1
5386,5386,0,4164551,4622212,4495192,4667308,1
5387,5387,0,4164551,4611316,4205550,4667308,1
5388,5388,0,4798649,4611316,4205550,4656343,1
5389,5389,0,4798649,4575782,4845212,4656343,1
5390,5390,0,4763321,4575782,4845212,4620466,1
5391,5391,0,4763321,4601393,4809621,4620466,1
5392,5392,0,4800130,4601393,4809621,4646310,1
5393,5393,0,4800130,4620372,4846831,4646310,1
5394,5394,0,4604591,4620372,4846831,4665478,1
5395,5395,0,4604591,4621867,4649780,4665478,1
5396,5396,0,4671792,4621867,4649780,4666989,1
5397,5397,0,4671792,4623724,4717021,4666989,1
5398,5398,0,4738809,4623724,4717021,4668848,1
5399,5399,0,4738809,4647765,4785044,4668848,1
5400,5400,0,4783288,4647765,4785044,4693094,1
5401,5401,0,4783288,4644352,4830083,4693094,1
5402,5402,0,4766085,4644352,4830083,4689661,1
5403,5403,0,4766085,4643381,4812876,4689661,1
5404,5404,0,4620033,4643381,4812876,4688652,1
5405,5405,0,4620033,4665166,4665122,4688652,1
5406,5406,0,4647151,4665166,4665122,4710665,1
5407,5407,0,4647151,4657952,4692544,4710665,1
5408,5408,0,4776999,4657952,4692544,4703371,1
5409,5409,0,4776999,4648911,4823386,4703371,1
5410,5410,0,4762628,4648911,4823386,4694242,1
5411,5411,0,4762628,4648795,4808945,4694242,1
5412,5412,0,4789802,4648795,4808945,4694146,1
5413,5413,0,4789802,4646443,4836050,4694146,1
5414,5414,0,4766989,4646443,4836050,4691783,1
5415,5415,0,4766989,4649231,4813185,4691783,1
5416,5416,0,4336267,4649231,4813185,4694561,1
5417,5417,0,4336267,4647511,4378708,4694561,1
5418,5418,0,4714905,4647511,4378708,4692796,1
5419,5419,0,4714905,4627456,4760672,4692796,1
5420,5420,0,4802048,4627456,4760672,4672562,1
5421,5421,0,4802048,4622895,4848970,4672562,1
5422,5422,0,4684965,4622895,4848970,4667953,1
5423,5423,0,4684965,4652638,4730983,4667953,1
5424,5424,0,4714597,4652638,4730983,4697969,1
5425,5425,0,4714597,4653975,4760810,4697969,1
5426,5426,0,4736695,4653975,4760810,4699359,1
5427,5427,0,4736695,4667077,4783142,4699359,1
5428,5428,0,4779722,4667077,4783142,4712588,1
5429,5429,0,4779722,4695573,4826504,4712588,1
5430,5430,0,4729560,4695573,4826504,4741355,1
5431,5431,0,4729560,4694630,4775692,4741355,1
5432,5432,0,4797765,4694630,4775692,4740423,1
5433,5433,0,4797765,4692949,4844152,4740423,1
5434,5434,0,4639905,4692949,4844152,4738734,1
5435,5435,0,4639905,4692831,4685307,4738734,1
5436,5436,0,4773449,4692831,4685307,4738600,1
5437,5437,0,4773449,4694590,4820118,4738600,1
5438,5438,0,4641137,4694590,4820118,4740370,1
5439,5439,0,4641137,4699653,4686318,4740370,1
5440,5440,0,4781239,4699653,4686318,4745504,1
5441,5441,0,4781239,4694788,4827553,4745504,1
5442,5442,0,4700118,4694788,4827553,4740587,1
5443,5443,0,4700118,4694686,4746461,4740587,1
5444,5444,0,4765500,4694686,4746461,4740461,1
5445,5445,0,4765500,4691401,4811991,4740461,1
5446,5446,0,4153128,4691401,4811991,4737154,1
5447,5447,0,4153128,4698645,4194016,4737154,1
5448,5448,0,4181255,4698645,4194016,4744468,1
5449,5449,0,4181255,4674041,4221614,4744468,1
5450,5450,0,4736071,4674041,4221614,4719639,1
5451,5451,0,4736071,4644370,4782974,4719639,1
5452,5452,0,4144453,4644370,4782974,4689668,1
5453,5453,0,4144453,4643047,4185557,4689668,1
5454,5454,0,4486274,4643047,4185557,4688375,1
5455,5455,0,4486274,4610906,4530256,4688375,1
5456,5456,0,4770373,4610906,4530256,4655977,1
5457,5457,0,4770373,4596925,4816935,4655977,1
5458,5458,0,4711085,4596925,4816935,4641886,1
5459,5459,0,4711085,4618546,4757023,4641886,1
5460,5460,0,4294730,4618546,4757023,4663712,1
5461,5461,0,4294730,4618355,4336703,4663712,1
5462,5462,0,4674406,4618355,4336703,4663530,1
5463,5463,0,4674406,4593088,4719788,4663530,1
5464,5464,0,4773185,4593088,4719788,4638017,1
5465,5465,0,4773185,4592563,4820213,4638017,1
5466,5466,0,4581634,4592563,4820213,4637459,1
5467,5467,0,4581634,4595481,4626373,4637459,1
5468,5468,0,4758527,4595481,4626373,4640418,1
5469,5469,0,4758527,4587758,4804852,4640418,1
5470,5470,0,4703980,4587758,4804852,4632610,1
5471,5471,0,4703980,4586702,4749719,4632610,1
5472,5472,0,4767917,4586702,4749719,4631531,1
5473,5473,0,4767917,4585428,4814666,4631531,1
5474,5474,0,4676625,4585428,4814666,4630238,1
5475,5475,0,4676625,4583942,4722293,4630238,1
5476,5476,0,4746185,4583942,4722293,4628769,1
5477,5477,0,4746185,4585770,4792344,4628769,1
5478,5478,0,4718159,4585770,4792344,4630611,1
5479,5479,0,4718159,4584413,4764173,4630611,1
5480,5480,0,4671096,4584413,4764173,4629228,1
5481,5481,0,4671096,4588249,4716760,4629228,1
5482,5482,0,4603386,4588249,4716760,4633106,1
5483,5483,0,4603386,4582763,4648759,4633106,1
5484,5484,0,4269449,4582763,4648759,4627588,1
5485,5485,0,4269449,4577945,4311684,4627588,1
5486,5486,0,3944229,4577945,4311684,4622722,1
5487,5487,0,3944229,4553240,3982739,4622722,1
5488,5488,0,4675095,4553240,3982739,4597804,1
5489,5489,0,4675095,4542835,4720379,4597804,1
5490,5490,0,4596372,4542835,4720379,4587281,1
5491,5491,0,4596372,4567431,4641498,4587281,1
5492,5492,0,4666852,4567431,4641498,4612122,1
5493,5493,0,4666852,4560473,4712606,4612122,1
5494,5494,0,4684084,4560473,4712606,4605076,1
5495,5495,0,4684084,4586491,4729463,4605076,1
5496,5496,0,4677648,4586491,4729463,4631326,1
5497,5497,0,4677648,4596343,4723528,4631326,1
5498,5498,0,4576266,4596343,4723528,4641247,1
5499,5499,0,4576266,4591725,4621476,4641247,1
5500,5500,0,4664755,4591725,4621476,4636595,1
5501,5501,0,4664755,4585010,4710507,4636595,1
5502,5502,0,4576801,4585010,4710507,4629844,1
5503,5503,0,4576801,4603439,4621905,4629844,1
5504,5504,0,4663531,4603439,4621905,4648461,1
5505,5505,0,4663531,4598578,4708949,4648461,1
5506,5506,0,4771887,4598578,4708949,4643586,1
5507,5507,0,4771887,4593117,4818756,4643586,1
5508,5508,0,4327681,4593117,4818756,4638045,1
5509,5509,0,4327681,4602592,4370392,4638045,1
5510,5510,0,4370739,4602592,4370392,4647626,1
5511,5511,0,4370739,4581134,4414054,4647626,1
5512,5512,0,4285179,4581134,4414054,4625988,1
5513,5513,0,4285179,4564537,4326867,4625988,1
5514,5514,0,4320023,4564537,4326867,4609270,1
5515,5515,0,4320023,4540495,4362054,4609270,1
5516,5516,0,4253370,4540495,4362054,4584976,1
5517,5517,0,4253370,4522734,4295217,4584976,1
5518,5518,0,4698820,4522734,4295217,4567034,1
5519,5519,0,4698820,4498190,4744842,4567034,1
5520,5520,0,4559166,4498190,4744842,4542275,1
5521,5521,0,4559166,4497226,4604084,4542275,1
5522,5522,0,4436588,4497226,4604084,4541312,1
5523,5523,0,4436588,4491652,4480194,4541312,1
5524,5524,0,4299889,4491652,4480194,4535700,1
5525,5525,0,4299889,4483345,4341986,4535700,1
5526,5526,0,4410737,4483345,4341986,4527305,1
5527,5527,0,4410737,4484861,4453848,4527305,1
5528,5528,0,4703651,4484861,4453848,4528814,1
5529,5529,0,4703651,4508095,4749510,4528814,1
5530,5530,0,4521661,4508095,4749510,4552278,1
5531,5531,0,4521661,4509517,4566041,4552278,1
5532,5532,0,4724722,4509517,4566041,4553729,1
5533,5533,0,4724722,4505796,4770949,4553729,1
5534,5534,0,4652906,4505796,4770949,4549970,1
5535,5535,0,4652906,4508678,4698546,4549970,1
5536,5536,0,4373801,4508678,4698546,4552876,1
5537,5537,0,4373801,4507125,4417060,4552876,1
5538,5538,0,4628091,4507125,4417060,4551336,1
5539,5539,0,4628091,4491992,4673508,4551336,1
5540,5540,0,4731199,4491992,4673508,4536073,1
5541,5541,0,4731199,4494574,4777631,4536073,1
5542,5542,0,4647434,4494574,4777631,4538664,1
5543,5543,0,4647434,4497883,4692742,4538664,1
5544,5544,0,4426800,4497883,4692742,4542007,1
5545,5545,0,4426800,4501401,4469851,4542007,1
5546,5546,0,4629116,4501401,4469851,4545535,1
5547,5547,0,4629116,4489610,4674641,4545535,1
5548,5548,0,4376124,4489610,4674641,4533627,1
5549,5549,0,4376124,4482500,4419325,4533627,1
5550,5550,0,4612873,4482500,4419325,4526450,1
5551,5551,0,4612873,4484912,4657905,4526450,1
5552,5552,0,4743179,4484912,4657905,4528887,1
5553,5553,0,4743179,4496972,4790137,4528887,1
5554,5554,0,4629958,4496972,4790137,4541032,1
5555,5555,0,4629958,4519782,4675507,4541032,1
5556,5556,0,4505690,4519782,4675507,4564105,1
5557,5557,0,4505690,4535219,4550393,4564105,1
5558,5558,0,4489753,4535219,4550393,4579716,1
5559,5559,0,4489753,4547785,4533466,4579716,1
5560,5560,0,4722524,4547785,4533466,4592425,1
5561,5561,0,4722524,4537373,4769054,4592425,1
5562,5562,0,4192714,4537373,4769054,4581897,1
5563,5563,0,4192714,4545509,4234015,4581897,1
5564,5564,0,4692801,4545509,4234015,4590114,1
5565,5565,0,4692801,4533363,4738431,4590114,1
5566,5566,0,4658292,4533363,4738431,4577853,1
5567,5567,0,4658292,4552932,4704230,4577853,1
5568,5568,0,4366257,4552932,4704230,4597598,1
5569,5569,0,4366257,4565261,4409057,4597598,1
5570,5570,0,4555676,4565261,4409057,4610068,1
5571,5571,0,4555676,4548457,4600425,4610068,1
5572,5572,0,4691513,4548457,4600425,4593112,1
5573,5573,0,4691513,4550151,4737843,4593112,1
5574,5574,0,4638009,4550151,4737843,4594824,1
5575,5575,0,4638009,4548497,4683757,4594824,1
5576,5576,0,4683139,4548497,4683757,4593175,1
5577,5577,0,4683139,4547755,4728740,4593175,1
5578,5578,0,4667698,4547755,4728740,4592439,1
5579,5579,0,4667698,4563162,4713235,4592439,1
5580,5580,0,4323555,4563162,4713235,4607962,1
5581,5581,0,4323555,4565134,4366185,4607962,1
5582,5582,0,4622160,4565134,4366185,4609941,1
5583,5583,0,4622160,4544832,4667416,4609941,1
5584,5584,0,4692207,4544832,4667416,4589449,1
5585,5585,0,4692207,4543573,4738120,4589449,1
5586,5586,0,4662703,4543573,4738120,4588187,1
5587,5587,0,4662703,4556792,4708682,4588187,1
5588,5588,0,4540856,4556792,4708682,4601548,1
5589,5589,0,4540856,4558464,4585314,4601548,1
5590,5590,0,4308266,4558464,4585314,4603244,1
5591,5591,0,4308266,4566669,4350527,4603244,1
5592,5592,0,4650540,4566669,4350527,4611511,1
5593,5593,0,4650540,4551498,4696072,4611511,1
5594,5594,0,4665679,4551498,4696072,4596202,1
5595,5595,0,4665679,4546884,4711539,4596202,1
5596,5596,0,4658891,4546884,4711539,4591517,1
5597,5597,0,4658891,4548663,4704703,4591517,1
5598,5598,0,4023182,4548663,4704703,4593312,1
5599,5599,0,4023182,4556293,4063103,4593312,1
5600,5600,0,4610262,4556293,4063103,4600997,1
5601,5601,0,4610262,4533056,4655575,4600997,1
5602,5602,0,4678201,4533056,4655575,4577571,1
